Node_ID,Recommendation_ID,Action_Type,Estimated_Savings_kWh,Estimated_Cost_Savings_USD,Implementation_Difficulty
Node_91,Rec_702,Optimize Routing,397.6444856090727,2135.2548119004696,Low
Node_215,Rec_703,Implement Load Balancing,480.5803942504309,14067.354352723585,High
Node_156,Rec_704,Optimize Routing,1096.7687829896565,8559.341248792478,Medium
Node_176,Rec_705,Switch Energy Source,394.4560054909171,13792.9582269031,Low
Node_252,Rec_706,Upgrade Equipment,1118.941202821152,809.8453307766846,High
Node_21,Rec_707,Switch Energy Source,446.74780637094875,392.3006221529731,High
Node_93,Rec_708,Upgrade Equipment,1213.1335706774098,7021.987066802327,Low
Node_154,Rec_709,Switch Energy Source,567.7281361515165,2415.2642820585465,Low
Node_167,Rec_710,Upgrade Equipment,704.8007559747084,6787.28606485867,Low
Node_200,Rec_711,Implement Load Balancing,1296.0647699971541,10559.539320748887,High
Node_230,Rec_712,Switch Energy Source,433.0204330136333,2709.432728677797,High
Node_82,Rec_713,Optimize Routing,436.3280819671428,3056.190120806495,High
Node_52,Rec_714,Upgrade Equipment,422.56555136240723,4680.62730125407,Medium
Node_242,Rec_715,Implement Load Balancing,1016.04908756393,10185.96782795164,Low
Node_235,Rec_716,Upgrade Equipment,558.4473828128789,6446.0050480563705,Medium
Node_285,Rec_717,Optimize Routing,1235.4765870124381,174.0130077119651,High
Node_166,Rec_718,Implement Load Balancing,382.24951536403904,7441.507350651398,Low
Node_241,Rec_719,Switch Energy Source,878.4575530159896,13064.9268693557,Low
Node_273,Rec_720,Switch Energy Source,1235.598400670089,13562.903545547186,High
Node_279,Rec_721,Switch Energy Source,657.8932181122909,5081.956826973524,High
Node_268,Rec_722,Switch Energy Source,701.3010925057517,270.2757722810613,Medium
Node_227,Rec_723,Switch Energy Source,1195.005641839048,5909.791648269313,High
Node_50,Rec_724,Upgrade Equipment,676.3099555070844,14532.090053161726,Low
Node_248,Rec_725,Implement Load Balancing,1198.0658053277027,8305.018601833128,Low
Node_202,Rec_726,Implement Load Balancing,393.96446934928844,4580.1997758747575,Medium
Node_28,Rec_727,Optimize Routing,281.0815957527234,5887.865063380949,Low
Node_166,Rec_728,Optimize Routing,498.2162171687628,1009.1585999837691,Medium
Node_30,Rec_729,Upgrade Equipment,1284.1789371543193,1970.6601111209657,High
Node_192,Rec_730,Switch Energy Source,147.30680497255457,1421.5984955341114,Medium
Node_197,Rec_731,Upgrade Equipment,388.5789478065817,5220.408149149791,High
Node_221,Rec_732,Implement Load Balancing,647.8500670083152,7223.865765288891,Medium
Node_198,Rec_733,Implement Load Balancing,1098.8799091856552,11808.30221839631,Low
Node_37,Rec_734,Implement Load Balancing,536.7277318965312,6191.6720232968155,Medium
Node_116,Rec_735,Switch Energy Source,87.30555367487818,1104.5707060507916,High
Node_74,Rec_736,Implement Load Balancing,620.3074904699569,10146.530609323961,Medium
Node_103,Rec_737,Optimize Routing,1064.222363189607,1555.2773642600398,High
Node_254,Rec_738,Implement Load Balancing,887.8848691292241,7859.8409127516015,High
Node_64,Rec_739,Switch Energy Source,385.643357026414,7388.969091679703,Medium
Node_55,Rec_740,Optimize Routing,1095.818843045313,625.9265928434337,Low
Node_233,Rec_741,Optimize Routing,431.3316885993529,1965.9232107824673,Low
Node_243,Rec_742,Upgrade Equipment,266.7133006447291,3803.0277755955067,Low
Node_297,Rec_743,Optimize Routing,711.4698369823252,2760.212897275051,Low
Node_152,Rec_744,Optimize Routing,567.8794460209217,12906.679373313917,High
Node_225,Rec_745,Upgrade Equipment,193.12848059511208,8830.390824847218,Low
Node_94,Rec_746,Implement Load Balancing,1253.748617101919,6552.187644444187,Low
Node_3,Rec_747,Implement Load Balancing,118.64432586108875,10146.506448342743,Medium
Node_5,Rec_748,Implement Load Balancing,396.6533975824274,5944.555461708127,High
Node_300,Rec_749,Optimize Routing,1404.1067273170663,5989.136964921743,Low
Node_123,Rec_750,Switch Energy Source,876.3487471110575,14927.784697680352,Medium
Node_89,Rec_751,Optimize Routing,434.37092845065973,9078.91011267101,Medium
Node_163,Rec_752,Optimize Routing,1238.3006974765879,593.8026822384547,Low
Node_154,Rec_753,Optimize Routing,328.818954584555,2436.6558698989447,Low
Node_124,Rec_754,Implement Load Balancing,1147.2095192033805,433.9514258142976,Medium
Node_198,Rec_755,Switch Energy Source,619.9218032250744,13224.359822913271,Low
Node_67,Rec_756,Implement Load Balancing,365.6689908350461,5868.283262884099,Medium
Node_237,Rec_757,Implement Load Balancing,355.2375023500182,13570.942071342395,Low
Node_67,Rec_758,Optimize Routing,891.6131542512871,8422.971371658357,Low
Node_298,Rec_759,Switch Energy Source,772.8861946135929,13666.755858041606,Medium
Node_11,Rec_760,Switch Energy Source,1042.4829893018964,263.78228587201966,Medium
Node_294,Rec_761,Upgrade Equipment,87.01715595375322,12847.584406963138,High
Node_35,Rec_762,Implement Load Balancing,851.3982376907435,9015.973228913368,Medium
Node_200,Rec_763,Optimize Routing,208.09959722819147,504.57720883859724,High
Node_274,Rec_764,Implement Load Balancing,956.4112932937223,13940.477016182538,Low
Node_293,Rec_765,Upgrade Equipment,1257.0664196782175,12588.140157885102,Medium
Node_129,Rec_766,Optimize Routing,905.6675368697578,11398.838161886995,High
Node_286,Rec_767,Switch Energy Source,817.4422293250976,14921.845086857531,High
Node_53,Rec_768,Implement Load Balancing,889.7580015884206,7332.823990808532,Medium
Node_178,Rec_769,Implement Load Balancing,1143.8754822375936,13680.886532330807,Medium
Node_173,Rec_770,Upgrade Equipment,982.1274550496811,1020.620317932108,Low
Node_243,Rec_771,Upgrade Equipment,1275.0791112511083,3021.1038178720773,Medium
Node_29,Rec_772,Upgrade Equipment,205.79366967257755,119.679665530078,Low
Node_115,Rec_773,Upgrade Equipment,1386.2976063005915,442.01851250318003,Low
Node_137,Rec_774,Implement Load Balancing,110.1168961598072,1431.0317316548235,Low
Node_244,Rec_775,Upgrade Equipment,1225.3144629328535,9274.22896439656,High
Node_137,Rec_776,Upgrade Equipment,693.9177780563799,9968.802488518259,Low
Node_258,Rec_777,Switch Energy Source,464.3674268499469,4236.4007779710955,Medium
Node_147,Rec_778,Upgrade Equipment,1040.2308119855475,9101.756367318696,Medium
Node_153,Rec_779,Upgrade Equipment,793.3181482807611,13437.36449778489,High
Node_67,Rec_780,Optimize Routing,1047.353362077325,3115.110606858085,Medium
Node_150,Rec_781,Optimize Routing,385.3769298080465,4336.838727626481,Medium
Node_108,Rec_782,Implement Load Balancing,1084.628740714869,2818.4128967694955,Medium
Node_272,Rec_783,Optimize Routing,1387.8520337241266,12770.484284504551,Low
Node_134,Rec_784,Optimize Routing,1189.830909545186,14329.080412250052,Low
Node_241,Rec_785,Implement Load Balancing,1246.2350044126044,12036.743256560154,High
Node_112,Rec_786,Implement Load Balancing,1144.9552473348822,5663.859445221802,High
Node_43,Rec_787,Switch Energy Source,300.3574233387425,14050.471716499464,Low
Node_288,Rec_788,Upgrade Equipment,1339.5045508075464,9723.643775243401,Medium
Node_197,Rec_789,Switch Energy Source,965.2202490709387,13615.634671239668,High
Node_239,Rec_790,Optimize Routing,201.71597938662632,10846.868012049354,Low
Node_82,Rec_791,Implement Load Balancing,280.2562290422153,9012.354026480154,Low
Node_291,Rec_792,Upgrade Equipment,465.50916190208335,14785.079123634814,Medium
Node_19,Rec_793,Optimize Routing,690.6088518268211,9019.148842138176,High
Node_180,Rec_794,Optimize Routing,560.859361558086,5447.6722575178355,Medium
Node_24,Rec_795,Switch Energy Source,964.6275885685628,1773.139497692251,Low
Node_67,Rec_796,Switch Energy Source,130.73969957246504,2530.150546291078,Low
Node_105,Rec_797,Switch Energy Source,1065.694411695406,1003.6460287161918,Low
Node_138,Rec_798,Switch Energy Source,498.7526455970295,10829.53331211029,Low
Node_177,Rec_799,Optimize Routing,156.98264821986677,11940.72405806781,Low
Node_253,Rec_800,Upgrade Equipment,1397.6297216305084,7555.373755487766,Medium
Node_3,Rec_801,Optimize Routing,80.39332702272223,12221.592837008431,Medium
Node_186,Rec_802,Implement Load Balancing,1030.1950058271736,2858.5474422008256,Medium
Node_128,Rec_803,Switch Energy Source,165.2430388779941,6189.556335861584,High
Node_133,Rec_804,Upgrade Equipment,1327.3837897213818,6536.866896613682,Medium
Node_197,Rec_805,Switch Energy Source,602.095989984454,6766.970877915203,Low
Node_112,Rec_806,Switch Energy Source,955.1671190054307,1395.7856620093435,Medium
Node_274,Rec_807,Upgrade Equipment,500.245057674697,532.4229845361901,Low
Node_178,Rec_808,Switch Energy Source,974.2112122360339,14682.393064898692,Low
Node_59,Rec_809,Implement Load Balancing,1114.1492360039038,13213.595936433687,High
Node_226,Rec_810,Implement Load Balancing,983.0364489148104,6462.45512256521,Medium
Node_114,Rec_811,Switch Energy Source,472.0976896099075,3256.9664600498736,Low
Node_265,Rec_812,Upgrade Equipment,99.46646699954604,10128.319952097714,High
Node_252,Rec_813,Switch Energy Source,736.9105375599116,2330.118688161876,High
Node_69,Rec_814,Upgrade Equipment,792.4467333186756,5010.5289360515435,Low
Node_129,Rec_815,Upgrade Equipment,743.1498372868066,2151.800417886716,Low
Node_31,Rec_816,Optimize Routing,435.1493410337183,11004.35263229099,Medium
Node_40,Rec_817,Switch Energy Source,680.6148004607098,8490.574093439007,Low
Node_122,Rec_818,Switch Energy Source,1385.9910553656582,12492.048097303918,Low
Node_203,Rec_819,Switch Energy Source,1232.0066067160606,2618.4147035498686,Low
Node_241,Rec_820,Upgrade Equipment,928.3438733784607,9465.549681582772,Low
Node_225,Rec_821,Upgrade Equipment,699.2092883858974,282.83894173362967,Low
Node_167,Rec_822,Upgrade Equipment,1356.2244784050354,10426.518055900216,Medium
Node_213,Rec_823,Upgrade Equipment,1403.6287420185224,5711.576962187739,Medium
Node_19,Rec_824,Implement Load Balancing,789.9525524407447,2702.0291122950516,High
Node_246,Rec_825,Switch Energy Source,1406.595867665721,11963.959372249554,Low
Node_108,Rec_826,Switch Energy Source,1264.9127884799032,11719.36205086648,High
Node_30,Rec_827,Switch Energy Source,1281.2457728790694,9130.823490493442,Medium
Node_131,Rec_828,Switch Energy Source,1194.274339774972,3887.240195257105,High
Node_60,Rec_829,Optimize Routing,1008.4640051545615,1559.8952673394033,Low
Node_47,Rec_830,Upgrade Equipment,909.7332481136514,9945.539517731559,High
Node_15,Rec_831,Upgrade Equipment,1461.916240049571,4815.185982100825,Low
Node_121,Rec_832,Implement Load Balancing,673.7470266112172,9616.974162075323,Medium
Node_133,Rec_833,Switch Energy Source,1271.3230448905017,1001.4139286038157,Medium
Node_179,Rec_834,Optimize Routing,1477.5027461696181,11300.982085894093,Low
Node_178,Rec_835,Optimize Routing,1429.6525146662027,8367.065471227546,Low
Node_246,Rec_836,Implement Load Balancing,1287.5658499573872,586.4476415101691,Medium
Node_72,Rec_837,Optimize Routing,360.7405456734345,12678.912429633418,Medium
Node_61,Rec_838,Switch Energy Source,168.69554645865242,3225.5614276085125,Low
Node_236,Rec_839,Optimize Routing,1379.8003030749264,12522.575773915223,High
Node_105,Rec_840,Implement Load Balancing,520.3128567215833,10343.902564690978,Low
Node_148,Rec_841,Upgrade Equipment,1261.264959910722,12096.908068550456,Medium
Node_245,Rec_842,Implement Load Balancing,1243.4628480808558,2113.0578891051186,Low
Node_261,Rec_843,Implement Load Balancing,585.1520883998754,14833.247639676183,High
Node_233,Rec_844,Implement Load Balancing,604.5077925592993,8374.673603944773,Low
Node_79,Rec_845,Upgrade Equipment,554.3622942021148,498.4309775831364,Low
Node_239,Rec_846,Upgrade Equipment,597.5975855508726,1912.6411877686617,Low
Node_132,Rec_847,Upgrade Equipment,516.5327601005988,1064.7517735769266,Low
Node_6,Rec_848,Implement Load Balancing,504.8092377295,13056.379568224234,Low
Node_177,Rec_849,Upgrade Equipment,1303.7204733047595,1600.288109948201,Medium
Node_86,Rec_850,Switch Energy Source,396.14479006577477,14051.89908700089,Low
Node_24,Rec_851,Upgrade Equipment,957.3951037518583,7119.88533657873,High
Node_232,Rec_852,Implement Load Balancing,1467.8427655019332,10958.665524675645,Low
Node_49,Rec_853,Optimize Routing,472.34422688493834,4081.681950363193,High
Node_178,Rec_854,Implement Load Balancing,1470.1069628597206,1591.1005561197085,Medium
Node_177,Rec_855,Upgrade Equipment,513.8936074822145,4896.814795839496,Low
Node_101,Rec_856,Upgrade Equipment,502.01556543546536,1833.0350669407776,High
Node_299,Rec_857,Upgrade Equipment,817.8068803336776,4159.009041488401,Medium
Node_121,Rec_858,Upgrade Equipment,376.1085239867159,14277.388876661817,Medium
Node_186,Rec_859,Implement Load Balancing,928.443092767108,10395.29358590377,High
Node_226,Rec_860,Optimize Routing,334.66058857840375,14402.491602186608,Low
Node_229,Rec_861,Optimize Routing,1275.8550915913656,11048.794362814477,Low
Node_141,Rec_862,Implement Load Balancing,1283.4807591809297,4411.040928190617,Low
Node_140,Rec_863,Switch Energy Source,524.8535533850009,11873.448311722885,Low
Node_94,Rec_864,Upgrade Equipment,95.82311992282347,7795.45778501579,Low
Node_151,Rec_865,Implement Load Balancing,641.093398226747,14748.589931560442,Low
Node_163,Rec_866,Implement Load Balancing,70.21583583573292,8976.946960501777,Low
Node_115,Rec_867,Switch Energy Source,1012.2119853683828,2459.004036038947,Low
Node_106,Rec_868,Implement Load Balancing,759.6596695887761,12953.426154352519,Low
Node_287,Rec_869,Switch Energy Source,1149.5954891669523,12609.94033490354,Low
Node_57,Rec_870,Upgrade Equipment,858.619406839431,476.05259600080313,Low
Node_25,Rec_871,Upgrade Equipment,1082.037062937211,8676.678071873017,Medium
Node_253,Rec_872,Upgrade Equipment,1491.4381527093776,14224.559611097427,Low
Node_290,Rec_873,Implement Load Balancing,1193.82705999219,9091.059888418931,Medium
Node_148,Rec_874,Switch Energy Source,616.7502981123048,11650.392695073637,Low
Node_192,Rec_875,Implement Load Balancing,877.391532836172,5461.8049745872795,High
Node_142,Rec_876,Upgrade Equipment,1199.182761874254,526.7567888357853,Low
Node_125,Rec_877,Implement Load Balancing,297.8758178044095,4820.138566858759,Low
Node_114,Rec_878,Upgrade Equipment,883.8234188051621,5295.205152083475,Medium
Node_93,Rec_879,Optimize Routing,1001.0456353562973,11074.60464607545,Low
Node_124,Rec_880,Upgrade Equipment,1279.2018191009647,12870.846590549929,Medium
Node_76,Rec_881,Upgrade Equipment,641.6741345704135,10359.23005785948,High
Node_99,Rec_882,Switch Energy Source,310.3145094967617,12415.32987699564,Low
Node_107,Rec_883,Upgrade Equipment,1456.102223238958,8131.521040509007,Medium
Node_22,Rec_884,Switch Energy Source,835.570581614858,10728.68377770434,High
Node_19,Rec_885,Implement Load Balancing,1233.98535913133,6401.040485875363,Medium
Node_187,Rec_886,Implement Load Balancing,1203.1683955252286,879.1836275297924,Medium
Node_83,Rec_887,Optimize Routing,718.1705098196625,4421.712028079458,Medium
Node_277,Rec_888,Upgrade Equipment,331.27801038961024,7814.829414036944,Low
Node_207,Rec_889,Implement Load Balancing,1294.9140696847255,3566.3380987211804,Low
Node_151,Rec_890,Upgrade Equipment,1013.8876702750711,9514.831909632348,Medium
Node_257,Rec_891,Upgrade Equipment,1029.6384320430852,7032.390230409676,Low
Node_299,Rec_892,Switch Energy Source,927.2159675316177,11852.749799660132,Low
Node_84,Rec_893,Switch Energy Source,132.06664778982713,1595.4547345521394,Low
Node_4,Rec_894,Upgrade Equipment,384.1703747575606,9072.23599698035,High
Node_106,Rec_895,Optimize Routing,792.9615355067738,12429.125016218315,Low
Node_258,Rec_896,Upgrade Equipment,259.4084189457841,7095.690689850696,Low
Node_37,Rec_897,Implement Load Balancing,1247.761160210795,6402.332944780435,High
Node_286,Rec_898,Implement Load Balancing,68.90308085317372,14016.353088556201,Medium
Node_296,Rec_899,Optimize Routing,415.73535161350793,303.5001136017442,Medium
Node_19,Rec_900,Implement Load Balancing,85.04755254894066,3918.8075175823114,High
Node_249,Rec_901,Optimize Routing,452.4759979838643,2150.364443485244,Low
Node_173,Rec_902,Optimize Routing,1483.629873627077,13677.629481914066,High
Node_30,Rec_903,Implement Load Balancing,358.60486255928885,327.900544029024,Low
Node_186,Rec_904,Implement Load Balancing,388.52177334544297,4353.688374066819,Low
Node_278,Rec_905,Implement Load Balancing,1171.9411330934654,2614.536284450825,High
Node_231,Rec_906,Switch Energy Source,724.7417854385162,9233.182561822594,Low
Node_209,Rec_907,Switch Energy Source,1034.5530393738732,10341.939120325236,High
Node_294,Rec_908,Upgrade Equipment,549.2123370892368,9600.84559617521,Medium
Node_172,Rec_909,Switch Energy Source,917.8114876665321,12357.215146604294,High
Node_220,Rec_910,Upgrade Equipment,233.8179818864585,3910.2276152428976,High
Node_35,Rec_911,Upgrade Equipment,1495.4405234348153,2324.2556578397016,Medium
Node_252,Rec_912,Implement Load Balancing,708.1923328977477,11333.538205135594,Medium
Node_85,Rec_913,Upgrade Equipment,1187.6526208763962,11643.89649001015,Low
Node_248,Rec_914,Upgrade Equipment,1418.5545381149116,7966.77833237422,Low
Node_220,Rec_915,Upgrade Equipment,1153.0611736536853,6707.639841272477,High
Node_291,Rec_916,Optimize Routing,1166.669031463329,6914.647263788563,Low
Node_68,Rec_917,Upgrade Equipment,1215.1892833764007,3767.9237941199244,High
Node_281,Rec_918,Implement Load Balancing,1143.9500302189672,7476.596889017215,Low
Node_201,Rec_919,Upgrade Equipment,1148.8383533409444,12182.36785803926,Low
Node_273,Rec_920,Upgrade Equipment,914.2347208781795,11846.464965791476,Low
Node_92,Rec_921,Optimize Routing,206.43694879623132,10821.916141148009,High
Node_32,Rec_922,Upgrade Equipment,1063.1829877712607,10476.832451193115,Medium
Node_11,Rec_923,Optimize Routing,188.60577132180808,432.7434085047661,Medium
Node_187,Rec_924,Switch Energy Source,1228.74339800502,6887.193934132742,Low
Node_180,Rec_925,Upgrade Equipment,738.5269271957494,11323.014753270267,High
Node_274,Rec_926,Implement Load Balancing,582.3917713315503,5941.86541601988,Medium
Node_253,Rec_927,Optimize Routing,1123.624458642977,13955.68534468222,Low
Node_163,Rec_928,Implement Load Balancing,1192.5466231679725,13180.294399351787,High
Node_97,Rec_929,Switch Energy Source,90.4936291130723,3625.9834590844193,Medium
Node_15,Rec_930,Optimize Routing,1294.9165046623998,2347.387141031662,Medium
Node_242,Rec_931,Upgrade Equipment,73.74636706043854,14390.34302453348,Low
Node_163,Rec_932,Upgrade Equipment,998.9379184942405,14657.187101151447,Medium
Node_87,Rec_933,Switch Energy Source,94.83836049075205,1257.0075641544627,Low
Node_84,Rec_934,Switch Energy Source,1339.3884842384703,4189.596629144007,High
Node_271,Rec_935,Switch Energy Source,401.1960419815711,4918.864589180998,Medium
Node_62,Rec_936,Implement Load Balancing,110.07361164820345,8641.75260223023,Medium
Node_29,Rec_937,Switch Energy Source,1292.2890827508766,9946.88447703512,Low
Node_206,Rec_938,Optimize Routing,1269.6894522299963,5097.973011053781,High
Node_102,Rec_939,Upgrade Equipment,1089.2845014634263,8082.9438129712125,Low
Node_14,Rec_940,Implement Load Balancing,1290.7111619349685,14793.414272965907,Low
Node_220,Rec_941,Upgrade Equipment,87.8336462938038,5094.632246200522,Low
Node_29,Rec_942,Upgrade Equipment,128.35918536366233,3750.8664594929855,Medium
Node_275,Rec_943,Optimize Routing,1103.181993212414,9570.122840899263,Low
Node_225,Rec_944,Implement Load Balancing,1089.483525882189,6878.50794261895,Low
Node_143,Rec_945,Implement Load Balancing,769.3222968038303,10837.440217214173,Medium
Node_91,Rec_946,Upgrade Equipment,150.22925828865317,3988.6046153463203,Low
Node_195,Rec_947,Implement Load Balancing,612.9036322657677,11016.660866727294,Medium
Node_148,Rec_948,Upgrade Equipment,858.0293187918279,3834.8389279317175,High
Node_273,Rec_949,Switch Energy Source,1499.7962642763473,7436.304535327598,Medium
Node_168,Rec_950,Upgrade Equipment,730.2315667529768,4989.113493643138,Low
Node_191,Rec_951,Implement Load Balancing,460.31573025153216,5305.822692327317,Medium
Node_129,Rec_952,Upgrade Equipment,732.1726122626203,3797.3925849985176,Medium
Node_279,Rec_953,Optimize Routing,1451.395705679263,2589.914403039229,Medium
Node_244,Rec_954,Switch Energy Source,86.59849764293908,1756.0472479626756,Low
Node_224,Rec_955,Optimize Routing,1183.2082352014907,5798.145373128261,High
Node_123,Rec_956,Upgrade Equipment,1147.5455670707468,10816.659353725488,Low
Node_16,Rec_957,Optimize Routing,148.90856781794042,14337.500555491375,Low
Node_240,Rec_958,Implement Load Balancing,453.8942508354303,13116.57672533806,High
Node_112,Rec_959,Upgrade Equipment,830.2309288889348,14540.16978345048,Medium
Node_56,Rec_960,Optimize Routing,90.09255733467342,13183.398768086061,High
Node_19,Rec_961,Upgrade Equipment,1260.0636146646707,10582.274384090795,High
Node_173,Rec_962,Switch Energy Source,1095.1795473985574,6668.960886544479,Low
Node_122,Rec_963,Switch Energy Source,1201.832018207379,13419.536930317288,Medium
Node_32,Rec_964,Implement Load Balancing,654.4543821216914,6344.305978102407,High
Node_5,Rec_965,Optimize Routing,914.1935331335454,10832.521860000428,High
Node_4,Rec_966,Implement Load Balancing,1331.5471537962155,9708.479829831213,Medium
Node_39,Rec_967,Switch Energy Source,882.5128869224535,12602.795900388957,Low
Node_235,Rec_968,Implement Load Balancing,101.82024153725024,6150.503448419788,Low
Node_237,Rec_969,Optimize Routing,759.3475022608252,7664.515274834797,Low
Node_239,Rec_970,Switch Energy Source,1256.153008819567,1117.4882396699272,Low
Node_161,Rec_971,Optimize Routing,944.2635113337863,7283.211444073529,Low
Node_21,Rec_972,Switch Energy Source,1165.5359702784863,13891.02974283744,Medium
Node_80,Rec_973,Upgrade Equipment,676.7815490510637,9648.768520356274,Low
Node_178,Rec_974,Switch Energy Source,780.8872308659392,7199.431342311734,Medium
Node_15,Rec_975,Implement Load Balancing,237.29798920008892,14294.7830376429,Low
Node_21,Rec_976,Upgrade Equipment,457.2365504199729,11198.179208528836,Low
Node_225,Rec_977,Switch Energy Source,473.19592959702015,13279.878950103468,High
Node_236,Rec_978,Upgrade Equipment,182.62853361579562,13966.216162051878,Low
Node_89,Rec_979,Implement Load Balancing,915.666168330131,8982.205487853997,High
Node_99,Rec_980,Implement Load Balancing,721.6423974088447,6891.936228120512,Low
Node_143,Rec_981,Implement Load Balancing,1056.2409888290335,13728.185442274815,High
Node_2,Rec_982,Implement Load Balancing,700.9630991965216,410.1408340324392,Low
Node_73,Rec_983,Switch Energy Source,258.98871178265324,7699.26628376377,Medium
Node_246,Rec_984,Upgrade Equipment,634.7959303305475,14899.437760714523,Low
Node_153,Rec_985,Switch Energy Source,418.9050705815912,9044.202132920565,Medium
Node_107,Rec_986,Optimize Routing,1392.2286159692403,2788.391655123755,Low
Node_39,Rec_987,Switch Energy Source,1425.5489082094439,10634.746539667105,Low
Node_97,Rec_988,Optimize Routing,305.2387697192356,7174.903970791591,Low
Node_110,Rec_989,Optimize Routing,686.4519464194315,11710.125396794656,Medium
Node_260,Rec_990,Implement Load Balancing,1192.4498803576034,9423.839870120762,Medium
Node_55,Rec_991,Upgrade Equipment,602.1136812491403,7463.323462312845,High
Node_190,Rec_992,Switch Energy Source,411.94550150419406,13244.931068039274,Low
Node_298,Rec_993,Implement Load Balancing,506.709720512776,3985.9319838690963,Low
Node_291,Rec_994,Switch Energy Source,381.2606068082654,9465.245883664451,Low
Node_229,Rec_995,Implement Load Balancing,543.0872487692022,9124.570291841139,Low
Node_254,Rec_996,Implement Load Balancing,1017.373212381235,8049.785290998097,High
Node_47,Rec_997,Implement Load Balancing,1033.4290352484609,12850.348017211407,Medium
Node_196,Rec_998,Implement Load Balancing,558.4172235304147,13528.159993805775,High
Node_14,Rec_999,Implement Load Balancing,1362.0888342414514,5401.78678868299,Low
Node_94,Rec_1000,Upgrade Equipment,710.6316539451527,14510.307935196006,Medium
Node_165,Rec_1001,Optimize Routing,1283.0304945845182,2030.415717687945,High
Node_89,Rec_1002,Upgrade Equipment,933.6903905656794,873.2654476540855,High
Node_176,Rec_1003,Upgrade Equipment,1284.9174649967533,6984.0246210908945,High
Node_62,Rec_1004,Implement Load Balancing,67.48604812433132,8165.6114581997235,High
Node_213,Rec_1005,Switch Energy Source,1380.5559068984849,4368.085166086427,Medium
Node_236,Rec_1006,Optimize Routing,1458.5739794505287,11911.411006426042,Low
Node_104,Rec_1007,Upgrade Equipment,618.2362157398886,14232.20855095001,Low
Node_183,Rec_1008,Optimize Routing,985.6145218365986,5862.855101573723,Medium
Node_33,Rec_1009,Switch Energy Source,726.0773399419207,1310.4126865096214,Medium
Node_215,Rec_1010,Optimize Routing,1334.376843351127,13529.513389317914,Low
Node_87,Rec_1011,Upgrade Equipment,818.526840924554,10316.462850220682,Low
Node_179,Rec_1012,Optimize Routing,951.2442763694161,10293.382896605512,Low
Node_193,Rec_1013,Optimize Routing,1046.0627929697966,12671.056082488105,Medium
Node_275,Rec_1014,Switch Energy Source,653.245659592146,10172.147811748438,Low
Node_41,Rec_1015,Upgrade Equipment,572.3617088855534,9677.649285678097,Low
Node_264,Rec_1016,Optimize Routing,1244.5353949527525,7281.677471648025,Low
Node_218,Rec_1017,Switch Energy Source,562.8396694615298,2850.081311060952,Low
Node_197,Rec_1018,Upgrade Equipment,639.1182392563074,7815.57253794061,High
Node_127,Rec_1019,Implement Load Balancing,455.8480149019077,14556.00745531269,Medium
Node_183,Rec_1020,Switch Energy Source,774.8525649647252,7312.0223869877445,Medium
Node_261,Rec_1021,Implement Load Balancing,1046.2244988330863,845.4268315020248,Medium
Node_276,Rec_1022,Optimize Routing,105.30568476131155,6140.8587334351005,Medium
Node_165,Rec_1023,Optimize Routing,666.2221953639819,12663.199292433635,Medium
Node_8,Rec_1024,Implement Load Balancing,1409.460896757751,12354.516177301648,Medium
Node_192,Rec_1025,Optimize Routing,1000.7814614448943,1103.0086374451776,Medium
Node_133,Rec_1026,Switch Energy Source,1476.9476070126673,8469.422967819912,High
Node_12,Rec_1027,Switch Energy Source,126.76504210423504,8941.977407706006,Medium
Node_184,Rec_1028,Optimize Routing,572.2336590719972,9480.273900400749,Low
Node_40,Rec_1029,Optimize Routing,328.5610371315876,4296.767579133042,High
Node_42,Rec_1030,Upgrade Equipment,474.0570562001054,12883.514794529943,High
Node_298,Rec_1031,Implement Load Balancing,299.52420433353643,14009.201645724168,Low
Node_119,Rec_1032,Switch Energy Source,1383.7513400770022,13501.055853537231,Low
Node_27,Rec_1033,Upgrade Equipment,1258.7112621005442,12858.762306744728,High
Node_140,Rec_1034,Switch Energy Source,456.22142930672663,10301.632278561527,Medium
Node_149,Rec_1035,Optimize Routing,506.7852315519974,11506.987677200239,Low
Node_154,Rec_1036,Implement Load Balancing,179.7620698605169,1213.4363209036544,Low
Node_39,Rec_1037,Optimize Routing,724.662801107169,3822.3180601861463,Low
Node_63,Rec_1038,Optimize Routing,967.1483660871347,10444.416012614029,High
Node_198,Rec_1039,Upgrade Equipment,641.6511327035146,3607.4098467321796,Low
Node_214,Rec_1040,Optimize Routing,1256.5102009060174,9446.58467320482,Medium
Node_86,Rec_1041,Implement Load Balancing,1150.431539956306,10840.852258580302,Low
Node_181,Rec_1042,Optimize Routing,871.4356212684191,7448.280323140917,Medium
Node_193,Rec_1043,Optimize Routing,887.4869113443269,1655.2330291280155,Low
Node_112,Rec_1044,Implement Load Balancing,124.93973267429888,1442.2990619785264,Low
Node_115,Rec_1045,Optimize Routing,990.6140865700235,9965.926678564392,High
Node_178,Rec_1046,Implement Load Balancing,639.0410469561691,4505.290445887305,Medium
Node_1,Rec_1047,Upgrade Equipment,921.0117328031813,2707.8276604780194,Medium
Node_40,Rec_1048,Switch Energy Source,193.3784960460101,7152.6790382967865,High
Node_183,Rec_1049,Upgrade Equipment,102.58395971563112,2417.357943029763,High
Node_260,Rec_1050,Upgrade Equipment,258.1256186896569,5650.706752674258,Medium
