Node_ID,Date,Energy_Usage_kWh,Peak_Usage_Time,Energy_Source,Carbon_Emissions_kg_CO2,Type,Region,Latitude,Longitude,Population_Served,Connectivity_Status,Existing_Infrastructure
Node_96,2024-02-27,2015.3101831401564,Evening,Solar,354.1650984533635,School,Indian Ocean,-64.75689779702782,94.09705995595084,11503,Unconnected,Yes
Node_218,2024-02-28,1824.556311712508,Night,Grid,1083.4794746590749,Health Center,Greenland,73.4301608104596,-63.077230761712215,8494,Connected,No
Node_195,2024-02-29,1627.0447903858958,Afternoon,Grid,497.38342471265946,School,Antarctica,-78.01576183337286,-48.48389691629035,9534,Connected,Yes
Node_131,2024-03-01,2984.708472160097,Evening,Solar,172.27668750898783,School,India,9.095104348078609,69.76066563945446,1293,Connected,Yes
Node_34,2024-03-02,871.9542142556928,Morning,Grid,188.2733902484792,Government Office,Canada,77.90136032400798,-131.02613757716884,17113,Connected,Yes
Node_88,2024-03-03,245.1721508613708,Morning,Solar,1107.1734944826292,School,Atlantic Ocean,2.2296711230080177,10.91709110058693,15168,Connected,No
Node_183,2024-03-04,2282.4122480350334,Afternoon,Solar,777.1512086664673,School,Russia,76.45487525594322,99.76882263560714,9766,Connected,Yes
Node_188,2024-03-05,274.87504997183663,Morning,Grid,152.87597540895243,Health Center,Pacific Ocean,81.57449093209664,-148.05839123643827,19291,Connected,No
Node_72,2024-03-06,734.8407971948243,Morning,Grid,935.8941755942532,School,Indian Ocean,10.31447422595778,91.61600376201947,18636,Unconnected,Yes
Node_81,2024-03-07,1560.7226561106093,Afternoon,Grid,167.41542731959578,School,Pakistan,32.04971430069875,71.3822547963446,3707,Connected,Yes
Node_108,2024-03-08,148.48191801816893,Morning,Solar,248.6738717375701,Government Office,Morocco,34.68118468757969,-6.037822645870392,16510,Connected,Yes
Node_238,2024-03-09,2855.669008690641,Evening,Grid,889.6884205883807,Health Center,India,12.821641479237227,60.97985961941794,14644,Connected,Yes
Node_254,2024-03-10,1458.601036882154,Night,Grid,320.45531885053526,School,China,41.92949813579765,120.2987570884988,18504,Connected,No
Node_221,2024-03-11,1964.977347876041,Afternoon,Solar,414.67811417814886,Health Center,Pacific Ocean,-64.7509684148493,-126.35922729438532,13686,Connected,No
Node_179,2024-03-12,737.4135794783139,Morning,Generator,107.2014332098639,School,Chile,-72.20089382349616,-30.59671559486412,10076,Connected,Yes
Node_218,2024-03-13,264.7106911186035,Morning,Solar,299.0546292216216,Health Center,Greenland,73.4301608104596,-63.077230761712215,8494,Connected,No
Node_234,2024-03-14,2907.308911039235,Night,Solar,24.59111176482333,Health Center,Canada,60.52380532629792,-101.1273044141386,15119,Connected,Yes
Node_51,2024-03-15,2188.4015049932423,Afternoon,Solar,855.8315042182863,Health Center,Greenland,77.69676721734211,-61.87462744439159,4580,Connected,Yes
Node_54,2024-03-16,306.4558405662517,Night,Solar,886.4513611367839,School,Pacific Ocean,43.24206908599075,-146.6751828673125,16636,Connected,Yes
Node_147,2024-03-17,1430.377368642088,Morning,Solar,359.5790319679959,Health Center,Russia,82.37293749989342,167.2407598267926,9167,Connected,No
Node_216,2024-03-18,224.12413950577792,Morning,Grid,233.1303976393185,School,Uruguay,-33.66334780865539,-56.68160972503337,1547,Connected,Yes
Node_282,2024-03-19,100.42464709335542,Night,Solar,802.1819713814475,School,South Africa,-73.75559705979386,25.7556435462198,2178,Unconnected,Yes
Node_59,2024-03-20,2098.49505634517,Night,Solar,229.88183635925984,School,Philippines,11.52666426484508,130.3924036989309,5034,Unconnected,No
Node_3,2024-03-21,956.2254101832776,Afternoon,Grid,745.182646579571,School,Russia,58.4479846877519,165.41787174020214,573,Connected,No
Node_207,2024-03-22,2623.8583427084427,Afternoon,Grid,588.9342142056839,School,South Africa,-52.50388064867988,33.267582557818855,11808,Connected,Yes
Node_182,2024-03-23,2454.9773120677382,Afternoon,Grid,416.6172168043641,School,South Africa,25.07699265789357,-37.89285639296787,15560,Unconnected,Yes
Node_265,2024-03-24,771.2913197621708,Afternoon,Solar,16.68467717690694,School,Russia,55.76046968697898,130.17851884519695,1557,Connected,Yes
Node_173,2024-03-25,589.4042502923369,Evening,Grid,795.0946655812271,School,Democratic Republic of the Congo,-10.831772536556045,29.524245697279184,5124,Connected,Yes
Node_34,2024-03-26,1345.1969726257605,Evening,Grid,646.7856196348574,Government Office,Canada,77.90136032400798,-131.02613757716884,17113,Connected,Yes
Node_263,2024-03-27,2545.6039397945347,Afternoon,Grid,624.1621414585387,School,Canada,58.66429849314429,-44.3155769694564,9261,Unconnected,Yes
Node_252,2024-03-28,289.7907954908943,Morning,Grid,546.5035224173682,School,Uruguay,-30.50991847217748,-56.275142691300815,4949,Connected,Yes
Node_231,2024-03-29,2364.8792353373774,Evening,Grid,753.2562126063546,School,Argentina,-47.528563301990665,-65.23899416800509,5866,Unconnected,Yes
Node_49,2024-03-30,491.8168449980423,Evening,Solar,290.14968423601294,School,South Africa,-34.38984100190195,12.622343952619303,16308,Connected,No
Node_49,2024-01-01,1603.3615344932514,Afternoon,Grid,347.20361996899686,School,South Africa,-34.38984100190195,12.622343952619303,16308,Connected,No
Node_125,2024-01-02,2267.0479106374937,Evening,Grid,836.7099771633222,School,Norway,67.1675615651996,3.148166895696903,17575,Connected,Yes
Node_154,2024-01-03,2815.633055453807,Night,Solar,218.40928060870232,School,Venezuela,6.936198747486657,-67.30956136103441,1329,Connected,Yes
Node_2,2024-01-04,147.58842790180682,Afternoon,Generator,929.373449880354,Health Center,French Polynesia,-25.48424958545918,-157.74848182227538,1403,Connected,Yes
Node_273,2024-01-05,736.6151638951134,Afternoon,Solar,964.5486796411096,School,Greenland,86.60348677239512,-14.242063457587534,8558,Connected,No
Node_132,2024-01-06,2617.8127852893485,Afternoon,Grid,1033.880417792576,Health Center,Pacific Ocean,15.878929702398809,172.35166740472482,7451,Connected,No
Node_189,2024-01-07,1230.3647628760011,Morning,Solar,581.0021057560247,Health Center,China,31.391950583972715,120.7463462762724,7156,Connected,Yes
Node_174,2024-01-08,2769.201296893545,Morning,Grid,698.4685576253643,Health Center,Denmark,54.789627713296994,10.780309659331865,4260,Connected,Yes
Node_55,2024-01-09,1559.8288822537413,Evening,Grid,217.2794360911508,Health Center,France,45.159485982213454,3.810192142254635,16295,Unconnected,No
Node_173,2024-01-10,1489.9424103655736,Morning,Solar,843.1315116013201,School,Democratic Republic of the Congo,-10.831772536556045,29.524245697279184,5124,Connected,Yes
Node_8,2024-01-11,549.498267371592,Morning,Grid,535.4655563555973,School,Norway,78.73012680588968,8.917209166422083,10618,Unconnected,Yes
Node_85,2024-01-12,2896.357314557348,Evening,Grid,1022.3864189560868,School,Pacific Ocean,-1.6592230874113625,-86.51702940781263,2040,Unconnected,Yes
Node_268,2024-01-13,2747.1925247508684,Night,Solar,183.20713755833364,School,Brazil,-12.435548372787052,-46.90759230355076,9083,Connected,Yes
Node_74,2024-01-14,1626.9499382445915,Afternoon,Solar,919.5379212644876,School,Pacific Ocean,-8.81717565057481,148.73343114435374,526,Connected,Yes
Node_95,2024-01-15,902.3762952502134,Evening,Grid,542.6373503594939,Health Center,Atlantic Ocean,9.94679041298103,-46.68386611218728,18313,Unconnected,Yes
Node_181,2024-01-16,2961.081497574475,Night,Solar,1035.468456586513,Health Center,Dominican Republic,16.74506925663185,-71.60601213569117,1116,Connected,Yes
Node_145,2024-01-17,1900.3244070418896,Evening,Grid,1075.0869372197496,School,Russia,89.10081957491218,164.33727678802927,10015,Unconnected,Yes
Node_295,2024-01-18,733.8679695964854,Afternoon,Generator,609.3257883632521,School,South Atlantic Ocean,-57.32676312777097,-6.046765145850486,9960,Connected,Yes
Node_265,2024-01-19,80.95130433658868,Evening,Solar,539.8004921433145,School,Russia,55.76046968697898,130.17851884519695,1557,Connected,Yes
Node_251,2024-01-20,499.7893667828038,Evening,Solar,710.9208888651026,School,Saudi Arabia,22.655886073167537,44.940787837129335,7381,Connected,Yes
Node_60,2024-01-21,532.7294288621525,Afternoon,Solar,668.5373722734586,School,Myanmar,20.95930402548359,98.20553071564854,16479,Connected,Yes
Node_124,2024-01-22,1094.5059485544243,Morning,Solar,1031.856107765908,School,Antarctica,-76.74784668377085,42.350350826034855,19560,Connected,Yes
Node_93,2024-01-23,855.2984054329344,Afternoon,Generator,105.14258277974626,School,Pacific Ocean,30.01411142539241,151.9740923011891,11022,Unconnected,Yes
Node_257,2024-01-24,2761.538387156539,Morning,Solar,703.8804152221574,School,Pacific Ocean,-68.0940487904686,-132.1858335309313,13148,Unconnected,Yes
Node_242,2024-01-25,1141.3505290348478,Night,Solar,670.3513373044414,School,Antarctica,-85.53511801415237,-51.16132153617088,16171,Unconnected,Yes
Node_111,2024-01-26,1469.496235780517,Night,Grid,816.5988789309648,School,Atlantic Ocean,3.171346639475118,-29.73404621371361,17651,Connected,No
Node_165,2024-01-27,1208.6785543454714,Afternoon,Grid,60.80669050491569,School,Australia,-42.83943823369546,136.2490372091193,16514,Unconnected,No
Node_93,2024-01-28,1122.3461047840085,Evening,Solar,1027.4338507786576,School,Pacific Ocean,30.01411142539241,151.9740923011891,11022,Unconnected,Yes
Node_69,2024-01-29,2705.301951936188,Morning,Grid,616.3735668667653,School,Arctic Ocean,87.54526977355525,-127.45780998807156,19525,Connected,Yes
Node_203,2024-01-30,322.4046494809244,Evening,Solar,484.8548979292458,School,India,3.8960286242525513,71.96470585981419,14319,Connected,Yes
Node_204,2024-01-31,1855.369115589876,Morning,Grid,243.00909160643928,School,Antarctica,-84.72622635798626,12.79391547864708,14276,Connected,Yes
Node_253,2024-02-01,705.5088729507855,Afternoon,Solar,256.9436629569735,School,United States,46.856963323437895,-95.91172632251627,14047,Unconnected,Yes
Node_12,2024-02-02,2080.605416677605,Morning,Grid,954.953131484036,Health Center,Antarctica,-67.44400430545093,90.978058959608,4291,Connected,No
Node_271,2024-02-03,1198.5155534169362,Morning,Generator,1195.856082933662,Health Center,Indian Ocean,-58.04602455116861,84.67586809390957,15126,Connected,No
Node_189,2024-02-04,2220.3247890474354,Morning,Generator,926.6939977002696,Health Center,China,31.391950583972715,120.7463462762724,7156,Connected,Yes
Node_53,2024-02-05,1028.4926247457038,Evening,Solar,811.3603999148294,Health Center,Antarctica,-73.85172529983565,177.05462828999396,9829,Connected,No
Node_172,2024-02-06,762.4713806057296,Morning,Generator,94.93165182213966,Health Center,South Africa,-46.3372922079296,82.70497902125703,812,Connected,No
Node_100,2024-02-07,2565.506315361949,Morning,Solar,71.2049468701198,Health Center,Mali,15.823968070291071,0.2801513642822613,17617,Unconnected,No
Node_1,2024-02-08,1136.629877723784,Afternoon,Grid,363.48414472650825,Government Office,Russia,82.79997310686326,80.37418226297893,9218,Unconnected,No
Node_96,2024-02-09,2586.4530479527143,Afternoon,Grid,150.94654717555795,School,Indian Ocean,-64.75689779702782,94.09705995595084,11503,Unconnected,Yes
Node_87,2024-02-10,241.30249827303612,Evening,Solar,119.27290920998388,Government Office,Pacific Ocean,-61.60078834584182,-105.29187416631176,14058,Connected,No
Node_55,2024-02-11,156.8449015363264,Afternoon,Solar,257.36062326241347,Health Center,France,45.159485982213454,3.810192142254635,16295,Unconnected,No
Node_243,2024-02-12,2660.6177791385294,Evening,Grid,868.9614251128805,Health Center,Canada,65.4095106834832,-78.10139036253065,18998,Connected,No
Node_116,2024-02-13,1496.092019665961,Morning,Solar,981.7888109747596,Government Office,Antarctica,-86.37379544377701,83.05013713529672,15107,Connected,Yes
Node_274,2024-02-14,960.1797744616892,Evening,Grid,601.0261428000225,Health Center,Indian Ocean,-19.70300444163179,86.63593821347871,17626,Connected,Yes
Node_164,2024-02-15,2907.6792702122298,Night,Solar,384.1115076337404,School,Antarctica,-86.76891453596178,-71.24452899525974,14482,Unconnected,Yes
Node_54,2024-02-16,2459.704946292285,Morning,Grid,874.260270813871,School,Pacific Ocean,43.24206908599075,-146.6751828673125,16636,Connected,Yes
Node_65,2024-02-17,1896.591191731567,Evening,Grid,55.304363652246046,School,Indian Ocean,4.540017430789277,77.58215480031038,5004,Unconnected,No
Node_55,2024-02-18,2036.7086344627585,Afternoon,Solar,490.1172356385626,Health Center,France,45.159485982213454,3.810192142254635,16295,Unconnected,No
Node_21,2024-02-19,1106.1204052987484,Evening,Grid,163.41953134661193,Health Center,Nepal,29.463823179196535,82.04164994059073,14169,Connected,Yes
Node_115,2024-02-20,1249.3239677505733,Evening,Grid,247.6870726030179,School,Bolivia,-18.670175256391488,-61.717315856523456,17399,Unconnected,Yes
Node_209,2024-02-21,1998.589408542128,Night,Grid,69.85907350362979,Health Center,Indian Ocean,-27.66169691531382,73.27174432298744,8817,Connected,Yes
Node_143,2024-02-22,1603.7620663598752,Evening,Solar,1060.991058312234,School,Pacific Ocean,-52.86025827713931,178.1436784179437,1953,Connected,Yes
Node_285,2024-02-23,2685.779987508396,Morning,Grid,300.4180062097628,School,Atlantic Ocean,-7.74533073802624,0.6818793451676584,15842,Unconnected,No
Node_18,2024-02-24,2999.943317617981,Afternoon,Solar,787.1797928995248,School,Norway,80.08107941117211,-1.9900868651535573,7327,Connected,No
Node_139,2024-02-25,385.0383305638741,Evening,Generator,581.9976702134858,School,Democratic Republic of the Congo,-9.9393403535301,21.74640004500671,13676,Unconnected,Yes
Node_110,2024-02-26,1397.7818628198702,Morning,Solar,959.4408484022788,School,Pacific Ocean,50.34551530472044,-145.82447847948728,1077,Connected,Yes
Node_41,2024-02-27,984.2982652452284,Night,Grid,381.5725005697696,School,Canada,54.34938897361624,-114.01916764675116,16696,Connected,Yes
Node_78,2024-02-28,1613.0959336819135,Night,Generator,566.2157717615198,Health Center,Japan,40.966873650181896,140.48332883548653,2511,Connected,No
Node_244,2024-02-29,1054.7138194429049,Afternoon,Grid,134.38517082422422,Government Office,Brazil,-23.283543993865564,-38.38243536594979,10970,Unconnected,Yes
Node_35,2024-03-01,1950.5985786551591,Afternoon,Grid,372.2046899932181,Government Office,Ireland,53.95210819645638,-14.648232941130914,1525,Connected,Yes
Node_27,2024-03-02,882.6178446747463,Morning,Grid,925.8500450742252,Health Center,South Atlantic Ocean,-32.70759673728293,-34.898781814565496,3089,Connected,Yes
Node_2,2024-03-03,1160.2160868069427,Night,Solar,684.3756096422555,Health Center,French Polynesia,-25.48424958545918,-157.74848182227538,1403,Connected,Yes
Node_21,2024-03-04,2493.479896800137,Afternoon,Grid,199.9638435562505,Health Center,Nepal,29.463823179196535,82.04164994059073,14169,Connected,Yes
Node_244,2024-03-05,1102.6395651015905,Morning,Solar,76.25604420333103,Government Office,Brazil,-23.283543993865564,-38.38243536594979,10970,Unconnected,Yes
Node_103,2024-03-06,2971.3666073137047,Evening,Generator,401.6577141019647,School,Russia,75.54156776760342,156.00215852304927,7172,Unconnected,Yes
Node_268,2024-03-07,2870.941047312483,Night,Solar,674.9767466773453,School,Brazil,-12.435548372787052,-46.90759230355076,9083,Connected,Yes
Node_165,2024-03-08,784.7976647120989,Evening,Solar,362.1293530575509,School,Australia,-42.83943823369546,136.2490372091193,16514,Unconnected,No
Node_87,2024-03-09,1152.3005810402572,Afternoon,Grid,446.7993085456288,Government Office,Pacific Ocean,-61.60078834584182,-105.29187416631176,14058,Connected,No
Node_197,2024-03-10,2664.947765166616,Evening,Grid,357.39181806774576,School,South Africa,-48.919680626633685,12.857261830953805,17083,Connected,Yes
Node_297,2024-03-11,2828.427462236635,Morning,Grid,272.5651766267648,School,Pacific Ocean,17.75815773892066,-121.21260988294009,18178,Connected,Yes
Node_213,2024-03-12,308.5710906639109,Evening,Grid,340.49562633114425,School,Greenland,71.48261638133991,-74.2500603793441,16817,Unconnected,Yes
Node_294,2024-03-13,1879.864935345402,Afternoon,Grid,244.44830934254992,Government Office,Pacific Ocean,0.2549942169428618,-85.88244649017491,17791,Unconnected,No
Node_262,2024-03-14,1402.8576451469598,Afternoon,Solar,814.2952694077587,Government Office,Indian Ocean,-32.11730664940634,91.80209531286972,10586,Unconnected,Yes
Node_107,2024-03-15,2354.980381516214,Evening,Solar,435.6320006410952,School,Pacific Ocean,-19.243805553935687,160.32732888447435,7864,Connected,Yes
Node_181,2024-03-16,735.7704749141525,Morning,Solar,79.06083414637293,Health Center,Dominican Republic,16.74506925663185,-71.60601213569117,1116,Connected,Yes
Node_259,2024-03-17,649.1201885362842,Morning,Grid,337.97733580723303,School,Greenland,73.3882152385182,-80.75979663179534,10312,Connected,Yes
Node_272,2024-03-18,705.3537321106619,Afternoon,Grid,1082.5044931556215,School,Algeria,26.458309394054357,2.4729093594201004,5353,Unconnected,Yes
Node_182,2024-03-19,218.47413524401935,Night,Grid,706.5659042701521,School,South Africa,25.07699265789357,-37.89285639296787,15560,Unconnected,Yes
Node_202,2024-03-20,1495.763107296726,Night,Grid,632.7946144775398,Health Center,South Africa,-60.87170020687084,26.01238935132088,6849,Unconnected,Yes
Node_38,2024-03-21,2657.4282057531877,Afternoon,Solar,263.6039577088764,School,Myanmar,13.572875711479597,95.77261580035082,10516,Unconnected,Yes
Node_173,2024-03-22,122.78182811007149,Night,Generator,868.576341039217,School,Democratic Republic of the Congo,-10.831772536556045,29.524245697279184,5124,Connected,Yes
Node_240,2024-03-23,2644.1370875099933,Afternoon,Grid,719.3200729934464,Health Center,Pacific Ocean,-28.93656328192752,-118.68207325719612,2577,Unconnected,Yes
Node_197,2024-03-24,1298.2823799336215,Night,Grid,343.2564897664657,School,South Africa,-48.919680626633685,12.857261830953805,17083,Connected,Yes
Node_230,2024-03-25,2865.2736194126383,Afternoon,Grid,932.0480907954934,School,Kazakhstan,62.073017520673545,78.5726378711991,4671,Connected,Yes
Node_265,2024-03-26,1106.5108826749342,Morning,Grid,54.72739702130367,School,Russia,55.76046968697898,130.17851884519695,1557,Connected,Yes
Node_82,2024-03-27,2110.6247517346224,Night,Solar,567.1191284541483,Health Center,Indian Ocean,-49.46118857430042,103.93333810660948,6075,Connected,Yes
Node_282,2024-03-28,1748.9624076766931,Evening,Solar,840.9959718883658,School,South Africa,-73.75559705979386,25.7556435462198,2178,Unconnected,Yes
Node_290,2024-03-29,1335.2873024622347,Morning,Grid,975.7847759542684,School,Brazil,-19.71639711987073,-34.373585289548714,17410,Unconnected,Yes
Node_214,2024-03-30,887.8561273715691,Morning,Grid,361.828191104933,School,Pacific Ocean,-3.622712804685477,152.17595905634153,14511,Connected,Yes
Node_293,2024-01-01,1478.9793207114392,Evening,Grid,329.5410841275311,School,Antarctica,-78.43779280352578,-34.739941296151216,596,Connected,Yes
Node_45,2024-01-02,1901.1144194411424,Morning,Solar,494.0615496247251,School,Pacific Ocean,-47.72551359402648,165.61048759650777,903,Connected,Yes
Node_106,2024-01-03,34.974238272754,Morning,Solar,932.7551410637824,Health Center,Indian Ocean,-11.656310252147009,46.544111301465534,5544,Unconnected,Yes
Node_277,2024-01-04,174.7732220937898,Night,Solar,1075.5656218684237,School,Saudi Arabia,21.62872208933609,55.518560856120814,4077,Unconnected,Yes
Node_33,2024-01-05,1599.7137092117164,Afternoon,Solar,687.900187331916,Health Center,New Zealand,-37.9783625134495,169.25358589079548,14664,Connected,Yes
Node_200,2024-01-06,1933.8515694323623,Afternoon,Grid,1104.6585963749549,School,Brazil,-1.6376779654981135,-70.15129633730736,1678,Connected,No
Node_30,2024-01-07,204.3654308120497,Afternoon,Solar,14.32720903264184,Health Center,Peru,-14.595860089478094,-72.53804127696715,16952,Connected,No
Node_87,2024-01-08,1662.710193969944,Night,Grid,260.55154873314086,Government Office,Pacific Ocean,-61.60078834584182,-105.29187416631176,14058,Connected,No
Node_52,2024-01-09,1491.9317845043372,Afternoon,Grid,304.8631754209614,Health Center,Pacific Ocean,13.57399348059836,-105.74641234137964,11917,Connected,Yes
Node_36,2024-01-10,2697.8317450971363,Evening,Solar,283.0549740403512,School,Antarctica,-71.25946604450195,111.39615690856004,5932,Connected,Yes
Node_106,2024-01-11,1718.8636132453912,Evening,Solar,462.56505138579047,Health Center,Indian Ocean,-11.656310252147009,46.544111301465534,5544,Unconnected,Yes
Node_278,2024-01-12,1111.7172034325995,Evening,Generator,127.8429051437522,School,Australia,-40.34636862919178,122.40202192022316,9329,Connected,Yes
Node_97,2024-01-13,1807.165894907588,Night,Grid,250.2651776883365,School,Kazakhstan,50.18818582904419,59.44356510857051,385,Connected,Yes
Node_66,2024-01-14,1547.2997708481446,Afternoon,Solar,801.7614011897658,School,Atlantic Ocean,-5.619753422319448,-6.918600453962682,19799,Connected,Yes
Node_257,2024-01-15,1764.931124161565,Afternoon,Generator,207.32613829241663,School,Pacific Ocean,-68.0940487904686,-132.1858335309313,13148,Unconnected,Yes
Node_227,2024-01-16,2808.870473546477,Night,Generator,131.81586798738454,Health Center,Antarctica,-71.76688236531375,170.32746347700896,19785,Connected,No
Node_266,2024-01-17,801.551461632449,Night,Grid,124.57075811555951,School,Pacific Ocean,41.052882386658894,-133.5456752775056,19363,Unconnected,Yes
Node_199,2024-01-18,33.81654715147843,Morning,Grid,1162.672769131584,School,Myanmar,25.00364737035973,98.62545280670412,19243,Connected,Yes
Node_189,2024-01-19,1784.410670346418,Morning,Grid,316.015639897141,Health Center,China,31.391950583972715,120.7463462762724,7156,Connected,Yes
Node_257,2024-01-20,991.813573432886,Afternoon,Grid,263.9346259877887,School,Pacific Ocean,-68.0940487904686,-132.1858335309313,13148,Unconnected,Yes
Node_138,2024-01-21,1761.0757872150684,Morning,Generator,166.5674904945276,Government Office,Democratic Republic of the Congo,-6.718761068232624,21.57176530069032,7941,Unconnected,Yes
Node_31,2024-01-22,1371.9135492411676,Evening,Grid,587.8163542290803,Health Center,United States,32.75713573499803,-74.7389026423518,374,Connected,Yes
Node_217,2024-01-23,563.8315702721022,Morning,Solar,1099.415226926576,Government Office,South Africa,-55.17351407891855,19.76943979872712,12311,Connected,Yes
Node_55,2024-01-24,1103.419662463304,Afternoon,Solar,892.777857456033,Health Center,France,45.159485982213454,3.810192142254635,16295,Unconnected,No
Node_35,2024-01-25,1021.9871486158754,Morning,Generator,1182.6619122263494,Government Office,Ireland,53.95210819645638,-14.648232941130914,1525,Connected,Yes
Node_124,2024-01-26,349.7218155722856,Night,Grid,864.5353182910569,School,Antarctica,-76.74784668377085,42.350350826034855,19560,Connected,Yes
Node_50,2024-01-27,938.4256441835678,Evening,Solar,678.639918992062,School,Atlantic Ocean,13.06353384499252,-12.407162056834466,3135,Connected,Yes
Node_144,2024-01-28,1598.1806977748226,Afternoon,Solar,178.4726313851607,School,Russia,89.70849686568957,15.174410058687243,3763,Connected,Yes
Node_238,2024-01-29,1732.137543123951,Afternoon,Grid,451.615499482186,Health Center,India,12.821641479237227,60.97985961941794,14644,Connected,Yes
Node_126,2024-01-30,1274.7736538864383,Night,Grid,799.2607007993282,School,Democratic Republic of the Congo,-9.290096278361986,23.857418236691416,8960,Unconnected,Yes
Node_147,2024-01-31,579.8814752562,Morning,Grid,203.329171665174,Health Center,Russia,82.37293749989342,167.2407598267926,9167,Connected,No
Node_166,2024-02-01,1682.3538650669234,Evening,Solar,818.4035998056929,School,Australia,-27.31682416874095,133.46636093231484,7721,Connected,Yes
Node_119,2024-02-02,104.46360176046257,Night,Grid,537.8982766548363,School,Antarctica,-81.1325248313502,145.16863609157753,7127,Unconnected,Yes
Node_13,2024-02-03,2291.8096479586256,Evening,Grid,987.4313065071348,School,Philippines,13.735478046923802,115.23496470311328,18912,Unconnected,No
Node_107,2024-02-04,1367.203948241185,Afternoon,Grid,1029.641237246425,School,Pacific Ocean,-19.243805553935687,160.32732888447435,7864,Connected,Yes
Node_164,2024-02-05,2670.312461553442,Afternoon,Grid,877.4272129683989,School,Antarctica,-86.76891453596178,-71.24452899525974,14482,Unconnected,Yes
Node_211,2024-02-06,2700.243287435339,Afternoon,Grid,733.5937305549061,School,Atlantic Ocean,12.976616362420271,-22.62780437650835,6237,Unconnected,Yes
Node_90,2024-02-07,1288.6056509317348,Evening,Grid,1078.0459293579183,School,Austria,47.63459567819331,13.143899061583,9371,Connected,Yes
Node_230,2024-02-08,1057.8814729264393,Night,Solar,489.9909219196473,School,Kazakhstan,62.073017520673545,78.5726378711991,4671,Connected,Yes
Node_136,2024-02-09,826.750609573781,Afternoon,Solar,911.1474249002446,Health Center,Russia,65.46915438091713,153.2036071632391,1054,Connected,No
Node_157,2024-02-10,2268.3799315628926,Morning,Grid,939.686014358758,School,Pacific Ocean,4.827651211612761,135.44694332959455,5410,Connected,Yes
Node_145,2024-02-11,1291.8751326828562,Afternoon,Grid,795.6505524589036,School,Russia,89.10081957491218,164.33727678802927,10015,Unconnected,Yes
Node_117,2024-02-12,1022.25125188284,Evening,Grid,1013.1398383312172,School,United States,39.25461792026189,-78.98885932226598,8055,Connected,Yes
Node_291,2024-02-13,2936.1908836727607,Evening,Solar,662.9853464751152,Health Center,Indonesia,1.3338405587469708,122.6452083009882,2273,Connected,No
Node_64,2024-02-14,2625.640425600045,Morning,Grid,1028.7428855942885,School,Antarctica,-74.653258216328,33.56714411201784,8322,Connected,Yes
Node_103,2024-02-15,902.10112370724,Morning,Solar,592.0877284960857,School,Russia,75.54156776760342,156.00215852304927,7172,Unconnected,Yes
Node_42,2024-02-16,139.3355343985179,Evening,Grid,17.930410823547746,School,Pacific Ocean,-51.2870096090986,-127.5180863016275,14237,Connected,Yes
Node_61,2024-02-17,1954.883336066191,Evening,Grid,895.5522728402183,School,Antarctica,-78.08400202371811,-49.18326941276945,249,Unconnected,Yes
Node_30,2024-02-18,1433.482625673588,Morning,Solar,1046.631217503396,Health Center,Peru,-14.595860089478094,-72.53804127696715,16952,Connected,No
Node_250,2024-02-19,2843.2135923857186,Evening,Solar,934.095466010734,School,Chile,-68.24861062851662,-19.88483700954725,9088,Connected,No
Node_62,2024-02-20,2878.749533802231,Morning,Grid,313.5214659152716,School,Indian Ocean,-17.545657449494797,75.72125935993671,5106,Connected,Yes
Node_300,2024-02-21,2811.5420737745167,Morning,Grid,487.34666894893934,Health Center,Central African Republic,5.230587247833824,15.780893445280071,16420,Unconnected,Yes
Node_87,2024-02-22,1161.8674642367018,Morning,Grid,1012.2849449507352,Government Office,Pacific Ocean,-61.60078834584182,-105.29187416631176,14058,Connected,No
Node_300,2024-02-23,2197.4735906402016,Afternoon,Solar,612.0688503174947,Health Center,Central African Republic,5.230587247833824,15.780893445280071,16420,Unconnected,Yes
Node_6,2024-02-24,1559.4460437474495,Night,Grid,616.5732390942486,Health Center,South Atlantic Ocean,-43.697063435980745,-12.675467669413166,11704,Connected,No
Node_151,2024-02-25,2651.393976489472,Afternoon,Grid,37.68381043253768,Health Center,Indian Ocean,-57.41197652418311,131.13224276700362,15143,Unconnected,No
Node_223,2024-02-26,2138.984132011976,Evening,Grid,18.77497221484305,Health Center,Pacific Ocean,1.1188345588360278,-155.54834307137952,4264,Connected,Yes
Node_176,2024-02-27,2098.1711125690363,Morning,Grid,226.7848777469656,School,India,21.71576575030704,82.00937848063614,16615,Connected,Yes
Node_288,2024-02-28,153.88776620130554,Afternoon,Grid,16.958639390396648,School,Brazil,-11.393195235640476,-62.63706534880413,1944,Connected,Yes
Node_179,2024-02-29,2786.2072549607547,Afternoon,Grid,208.8946416944309,School,Chile,-72.20089382349616,-30.59671559486412,10076,Connected,Yes
Node_299,2024-03-01,990.1824124993738,Night,Generator,299.7967108851582,Health Center,Atlantic Ocean,34.75244945934881,-17.28989132576035,1767,Connected,Yes
Node_234,2024-03-02,415.9988574891372,Evening,Solar,382.2390455303689,Health Center,Canada,60.52380532629792,-101.1273044141386,15119,Connected,Yes
Node_37,2024-03-03,555.5251586118818,Evening,Solar,1054.8273630971596,School,Pacific Ocean,-18.63456346314615,-140.86118940836238,3458,Connected,No
